[2023.07.07 17:28:02] [0000m.00s.426ms] [0] WELCOME
[2023.07.07 17:28:02] [0000m.00s.427ms] [1] iCDB Diagnostic ver.2.213, H4DnrBmP/DNfNsbuJLm7Hg, build:22184707 created 2023-02-14 20:00:49, sources stamp:H4DnrBmP/DNfNsbuJLm7Hg
[2023.07.07 17:28:02] [0000m.00s.427ms] [1] Unpublished work. Copyright 2023 Siemens\r\n\r\nThis material contains trade secrets or otherwise confidential\r\ninformation owned by Siemens Industry Software Inc.\r\nor its affiliates (collectively, 'SISW'), or its licensors.\r\nAccess to and use of this information is strictly limited\r\nas set forth in the Customer's applicable agreements with SISW.
[2023.07.07 17:28:02] [0000m.00s.427ms] [1] Base flow version [VX.2.13]
[2023.07.07 17:28:02] [0000m.00s.428ms] [1] Install Id [2572135], Flow Id [PADS VX.2.13], Full Flow Name [PADS VX.2.13], Exact Access Date [2023/02/01]
[2023.07.07 17:28:02] [0000m.00s.428ms] [1] Machine [IITICUBLAP168]  IP [10.240.11.13,127.0.0.1]  User [MBorgagni]  PID [16800]
[2023.07.07 17:28:02] [0000m.00s.428ms] [1] Operating system [Microsoft Windows 10 Enterprise Edition, 64-bit (build 18362)]
[2023.07.07 17:28:02] [0000m.00s.428ms] [1] Current working dir [C:\icub-tech\electronics-boards\ft2\pads\Rev_D\left\FT2L]
[2023.07.07 17:28:02] [0000m.00s.428ms] [1] PATH [C:\MentorGraphics\PADSVX.2.13\SDD_HOME\common3D\win32\lib;C:\MentorGraphics\PADSVX.2.13\SDD_HOME\common\win32\bin;C:\MentorGraphics\PADSVX.2.13\SDD_HOME\common\win32\lib;C:\MentorGraphics\PADSVX.2.13\SDD_HOME\common\win64\lib;C:\MentorGraphics\PADSVX.2.13\SDD_HOME\common\win32\jre\default\bin;C:\MentorGraphics\PADSVX.2.13\MGC_HOME.ixn\bin;C:\MentorGraphics\PADSVX.2.13\MGC_HOME.ixn\lib;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR;C:\Program Files\Git LFS;C:\Program Files\TortoiseSVN\bin;C:\Program Files\MATLAB\R2019b\runtime\win64;C:\Program Files\MATLAB\R2019b\bin;C:\Program Files\Git\cmd;C:\MentorGraphics\PADSVX.2.8\SDD_HOME\CAMCAD;C:\Program Files\dotnet\;C:\Program Files\TortoiseGit\bin;C:\Users\MBorgagni\AppData\Local\Programs\Python\Python37\Scripts\;C:\Users\MBorgagni\AppData\Local\Programs\Python\Python37\;C:\Users\MBorgagni\AppData\Local\Microsoft\WindowsApps;C:\MentorGraphics\PADSVX.2.5\SDD_HOME\CAMCAD;C:\MentorGraphics\PADSVX.2.7\SDD_HOME\CAMCAD;C:\MentorGraphics\PADSVX.2.8\SDD_HOME\CAMCAD;C:\Users\MBorgagni\AppData\Local\Programs\Microsoft VS Code\bin;C:\MentorGraphics\PADSVX.2.13\SDD_HOME\CAMCAD]
[2023.07.07 17:28:02] [0000m.00s.428ms] [1] SDD_HOME [C:\MentorGraphics\PADSVX.2.13\SDD_HOME] on file system [NTFS]
[2023.07.07 17:28:02] [0000m.00s.428ms] [1] SDD_PLATFORM [win32]
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: CesConfigCheck: CesPartTech
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: CesConfigCheck: CesConstVar
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: CesConfigCheck: CesC2CClearRule
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: CesConfigCheck: CesPkgTypeClearRule
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: CesConfigCheck: CesP2PClearRule
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: CesConfigCheck: CesParRuleSection
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: CesConfigCheck: CesParRuleDef
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: CesConfigCheck: CesNoiseRule
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: CesConfigCheck: CesGenObj
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: CesConfigCheck: CesGenCompObj
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: CesConfigCheck: CesGenObjType
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: CesConfigCheck: CesVia
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: CesConfigCheck: CesZAxisLayerRule
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: CesConfigCheck: CesZAxisClearRule
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: ConfigCheck: CDBImplComp
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: ConfigCheck: CDBImplNet
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: ConfigCheck: CDBImplPin
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: Block: FT2_1
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: BlockCheck: CDBImplNet
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: BlockCheck: CDBImplBus
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: BlockCheck: CDBImplPin
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: BlockCheck: CDBImplPort
[2023.07.07 17:28:02] [0000m.00s.545ms] [2] Diagnostic: BlockCheck: CDBImplComp
[2023.07.07 17:28:02] [0000m.00s.546ms] [2] Diagnostic: BlockCheck: AttributesUtility
[2023.07.07 17:28:02] [0000m.00s.546ms] [2] Diagnostic: Block: FT2_2
[2023.07.07 17:28:02] [0000m.00s.546ms] [2] Diagnostic: BlockCheck: CDBImplNet
[2023.07.07 17:28:02] [0000m.00s.546ms] [2] Diagnostic: BlockCheck: CDBImplBus
[2023.07.07 17:28:02] [0000m.00s.546ms] [2] Diagnostic: BlockCheck: CDBImplPin
[2023.07.07 17:28:02] [0000m.00s.546ms] [2] Diagnostic: BlockCheck: CDBImplPort
[2023.07.07 17:28:02] [0000m.00s.546ms] [2] Diagnostic: BlockCheck: CDBImplComp
[2023.07.07 17:28:02] [0000m.00s.546ms] [2] Diagnostic: BlockCheck: AttributesUtility
[2023.07.07 17:28:02] [0000m.00s.546ms] [2] Diagnostic: Block: FT2_3
[2023.07.07 17:28:02] [0000m.00s.546ms] [2] Diagnostic: BlockCheck: CDBImplNet
[2023.07.07 17:28:02] [0000m.00s.546ms] [2] Diagnostic: BlockCheck: CDBImplBus
[2023.07.07 17:28:02] [0000m.00s.546ms] [2] Diagnostic: BlockCheck: CDBImplPin
[2023.07.07 17:28:02] [0000m.00s.546ms] [2] Diagnostic: BlockCheck: CDBImplPort
[2023.07.07 17:28:02] [0000m.00s.546ms] [2] Diagnostic: BlockCheck: CDBImplComp
[2023.07.07 17:28:02] [0000m.00s.546ms] [2] Diagnostic: BlockCheck: AttributesUtility
[2023.07.07 17:28:02] [0000m.00s.546ms] [1] Diagnostic: Snapshot [5:FT2_0_RefSync] integrity check FAILED
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: Checking snapshot [6:FT2_0_layout_temp] integrity
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: SnapshotCheck: CDBImplBlock
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: SnapshotCheck: CDBImplComp
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: SnapshotCheck: CDBImplGroup
[2023.07.07 17:28:02] [0000m.00s.556ms] [1] Diagnostic: Warning: group claims owner but it does not exist in ICDB
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: SnapshotCheck: CDBImplPin (regular)
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: SnapshotCheck: AttributesUtility (regular)
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: SnapshotCheck: CDBImplPin (cached)
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: SnapshotCheck: AttributesUtility (cached)
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: Block: FT2_0
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: BlockCheck: CDBImplNet
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: BlockCheck: CDBImplBus
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: BlockCheck: CDBImplPin
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: BlockCheck: CDBImplPort
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: BlockCheck: CDBImplComp
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: BlockCheck: AttributesUtility
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: CesConfigCheck: CesConstraint
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: CesConfigCheck: CesPin
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: CesConfigCheck: CesFromTo
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: CesConfigCheck: CesPhysicalNet
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: CesConfigCheck: CesPinPair
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: CesConfigCheck: CesElectricalNet
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: CesConfigCheck: CesDiffPair
[2023.07.07 17:28:02] [0000m.00s.556ms] [2] Diagnostic: CesConfigCheck: CesComponent
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesPartPin
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesPartPinPair
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesPart
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesDesign
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesLayerClearRule
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesSchemeClearRule
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesViaAssign
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesLayerRule
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesSchemeNetClassRule
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesScheme
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesLayer
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesNetClass
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesClearRule
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesConstraintClass
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesViaSpan
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesGenClear
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesPartTech
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesConstVar
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesC2CClearRule
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesPkgTypeClearRule
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesP2PClearRule
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesParRuleSection
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesParRuleDef
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesNoiseRule
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesGenObj
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesGenCompObj
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesGenObjType
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesVia
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesZAxisLayerRule
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: CesConfigCheck: CesZAxisClearRule
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: ConfigCheck: CDBImplComp
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: ConfigCheck: CDBImplNet
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: ConfigCheck: CDBImplPin
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: Block: FT2_1
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: BlockCheck: CDBImplNet
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: BlockCheck: CDBImplBus
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: BlockCheck: CDBImplPin
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: BlockCheck: CDBImplPort
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: BlockCheck: CDBImplComp
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: BlockCheck: AttributesUtility
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: Block: FT2_2
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: BlockCheck: CDBImplNet
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: BlockCheck: CDBImplBus
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: BlockCheck: CDBImplPin
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: BlockCheck: CDBImplPort
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: BlockCheck: CDBImplComp
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: BlockCheck: AttributesUtility
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: Block: FT2_3
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: BlockCheck: CDBImplNet
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: BlockCheck: CDBImplBus
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: BlockCheck: CDBImplPin
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: BlockCheck: CDBImplPort
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: BlockCheck: CDBImplComp
[2023.07.07 17:28:02] [0000m.00s.557ms] [2] Diagnostic: BlockCheck: AttributesUtility
[2023.07.07 17:28:02] [0000m.00s.557ms] [1] Diagnostic: Snapshot [6:FT2_0_layout_temp] integrity check FAILED
[2023.07.07 17:28:02] [0000m.00s.574ms] [2] Diagnostic: Checking snapshot [7:FT2_1] integrity
[2023.07.07 17:28:02] [0000m.00s.574ms] [2] Diagnostic: SnapshotCheck: CDBImplBlock
[2023.07.07 17:28:02] [0000m.00s.574ms] [2] Diagnostic: SnapshotCheck: CDBImplComp
[2023.07.07 17:28:02] [0000m.00s.574ms] [2] Diagnostic: SnapshotCheck: CDBImplGroup
[2023.07.07 17:28:02] [0000m.00s.574ms] [1] Diagnostic: Warning: group claims owner but it does not exist in ICDB
[2023.07.07 17:28:02] [0000m.00s.574ms] [2] Diagnostic: SnapshotCheck: CDBImplPin (regular)
[2023.07.07 17:28:02] [0000m.00s.575ms] [2] Diagnostic: SnapshotCheck: AttributesUtility (regular)
[2023.07.07 17:28:02] [0000m.00s.575ms] [2] Diagnostic: SnapshotCheck: CDBImplPin (cached)
[2023.07.07 17:28:02] [0000m.00s.575ms] [2] Diagnostic: SnapshotCheck: AttributesUtility (cached)
[2023.07.07 17:28:02] [0000m.00s.575ms] [2] Diagnostic: Block: FT2_0
[2023.07.07 17:28:02] [0000m.00s.575ms] [2] Diagnostic: BlockCheck: CDBImplNet
[2023.07.07 17:28:02] [0000m.00s.575ms] [2] Diagnostic: BlockCheck: CDBImplBus
[2023.07.07 17:28:02] [0000m.00s.575ms] [2] Diagnostic: BlockCheck: CDBImplPin
[2023.07.07 17:28:02] [0000m.00s.575ms] [2] Diagnostic: BlockCheck: CDBImplPort
[2023.07.07 17:28:02] [0000m.00s.575ms] [2] Diagnostic: BlockCheck: CDBImplComp
[2023.07.07 17:28:02] [0000m.00s.575ms] [2] Diagnostic: BlockCheck: AttributesUtility
[2023.07.07 17:28:02] [0000m.00s.575ms] [2] Diagnostic: Block: FT2_1
[2023.07.07 17:28:02] [0000m.00s.575ms] [2] Diagnostic: BlockCheck: CDBImplNet
[2023.07.07 17:28:02] [0000m.00s.575ms] [2] Diagnostic: BlockCheck: CDBImplBus
[2023.07.07 17:28:02] [0000m.00s.575ms] [2] Diagnostic: BlockCheck: CDBImplPin
[2023.07.07 17:28:02] [0000m.00s.575ms] [2] Diagnostic: BlockCheck: CDBImplPort
[2023.07.07 17:28:02] [0000m.00s.575ms] [2] Diagnostic: BlockCheck: CDBImplComp
[2023.07.07 17:28:02] [0000m.00s.575ms] [2] Diagnostic: BlockCheck: AttributesUtility
[2023.07.07 17:28:02] [0000m.00s.575ms] [2] Diagnostic: CesConfigCheck: CesConstraint
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesPin
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesFromTo
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesPhysicalNet
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesPinPair
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesElectricalNet
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesDiffPair
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesComponent
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesPartPin
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesPartPinPair
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesPart
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesDesign
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesLayerClearRule
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesSchemeClearRule
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesViaAssign
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesLayerRule
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesSchemeNetClassRule
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesScheme
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesLayer
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesNetClass
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesClearRule
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesConstraintClass
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesViaSpan
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesGenClear
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesPartTech
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesConstVar
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesC2CClearRule
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesPkgTypeClearRule
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesP2PClearRule
[2023.07.07 17:28:02] [0000m.00s.576ms] [2] Diagnostic: CesConfigCheck: CesParRuleSection
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: CesConfigCheck: CesParRuleDef
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: CesConfigCheck: CesNoiseRule
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: CesConfigCheck: CesGenObj
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: CesConfigCheck: CesGenCompObj
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: CesConfigCheck: CesGenObjType
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: CesConfigCheck: CesVia
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: CesConfigCheck: CesZAxisLayerRule
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: CesConfigCheck: CesZAxisClearRule
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: ConfigCheck: CDBImplComp
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: ConfigCheck: CDBImplNet
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: ConfigCheck: CDBImplPin
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: Block: FT2_2
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: BlockCheck: CDBImplNet
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: BlockCheck: CDBImplBus
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: BlockCheck: CDBImplPin
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: BlockCheck: CDBImplPort
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: BlockCheck: CDBImplComp
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: BlockCheck: AttributesUtility
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: Block: FT2_3
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: BlockCheck: CDBImplNet
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: BlockCheck: CDBImplBus
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: BlockCheck: CDBImplPin
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: BlockCheck: CDBImplPort
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: BlockCheck: CDBImplComp
[2023.07.07 17:28:02] [0000m.00s.577ms] [2] Diagnostic: BlockCheck: AttributesUtility
[2023.07.07 17:28:02] [0000m.00s.577ms] [1] Diagnostic: Snapshot [7:FT2_1] integrity check FAILED
[2023.07.07 17:28:02] [0000m.00s.592ms] [2] Diagnostic: Checking snapshot [8:FT2_1_LDDTemp] integrity
[2023.07.07 17:28:02] [0000m.00s.592ms] [2] Diagnostic: SnapshotCheck: CDBImplBlock
[2023.07.07 17:28:02] [0000m.00s.592ms] [2] Diagnostic: SnapshotCheck: CDBImplComp
[2023.07.07 17:28:02] [0000m.00s.592ms] [2] Diagnostic: SnapshotCheck: CDBImplGroup
[2023.07.07 17:28:02] [0000m.00s.592ms] [1] Diagnostic: Warning: group claims owner but it does not exist in ICDB
[2023.07.07 17:28:02] [0000m.00s.592ms] [2] Diagnostic: SnapshotCheck: CDBImplPin (regular)
[2023.07.07 17:28:02] [0000m.00s.592ms] [2] Diagnostic: SnapshotCheck: AttributesUtility (regular)
[2023.07.07 17:28:02] [0000m.00s.592ms] [2] Diagnostic: SnapshotCheck: CDBImplPin (cached)
[2023.07.07 17:28:02] [0000m.00s.592ms] [2] Diagnostic: SnapshotCheck: AttributesUtility (cached)
[2023.07.07 17:28:02] [0000m.00s.592ms] [2] Diagnostic: Block: FT2_0
[2023.07.07 17:28:02] [0000m.00s.592ms] [2] Diagnostic: BlockCheck: CDBImplNet
[2023.07.07 17:28:02] [0000m.00s.592ms] [2] Diagnostic: BlockCheck: CDBImplBus
[2023.07.07 17:28:02] [0000m.00s.592ms] [2] Diagnostic: BlockCheck: CDBImplPin
[2023.07.07 17:28:02] [0000m.00s.592ms] [2] Diagnostic: BlockCheck: CDBImplPort
[2023.07.07 17:28:02] [0000m.00s.592ms] [2] Diagnostic: BlockCheck: CDBImplComp
[2023.07.07 17:28:02] [0000m.00s.592ms] [2] Diagnostic: BlockCheck: AttributesUtility
[2023.07.07 17:28:02] [0000m.00s.592ms] [2] Diagnostic: Block: FT2_1
[2023.07.07 17:28:02] [0000m.00s.592ms] [2] Diagnostic: BlockCheck: CDBImplNet
[2023.07.07 17:28:02] [0000m.00s.593ms] [2] Diagnostic: BlockCheck: CDBImplBus
[2023.07.07 17:28:02] [0000m.00s.593ms] [2] Diagnostic: BlockCheck: CDBImplPin
[2023.07.07 17:28:02] [0000m.00s.593ms] [2] Diagnostic: BlockCheck: CDBImplPort
[2023.07.07 17:28:02] [0000m.00s.593ms] [2] Diagnostic: BlockCheck: CDBImplComp
[2023.07.07 17:28:02] [0000m.00s.593ms] [2] Diagnostic: BlockCheck: AttributesUtility
[2023.07.07 17:28:02] [0000m.00s.593ms] [2] Diagnostic: CesConfigCheck: CesConstraint
[2023.07.07 17:28:02] [0000m.00s.593ms] [2] Diagnostic: CesConfigCheck: CesPin
[2023.07.07 17:28:02] [0000m.00s.593ms] [2] Diagnostic: CesConfigCheck: CesFromTo
[2023.07.07 17:28:02] [0000m.00s.593ms] [2] Diagnostic: CesConfigCheck: CesPhysicalNet
[2023.07.07 17:28:02] [0000m.00s.593ms] [2] Diagnostic: CesConfigCheck: CesPinPair
[2023.07.07 17:28:02] [0000m.00s.593ms] [2] Diagnostic: CesConfigCheck: CesElectricalNet
[2023.07.07 17:28:02] [0000m.00s.593ms] [2] Diagnostic: CesConfigCheck: CesDiffPair
[2023.07.07 17:28:02] [0000m.00s.593ms] [2] Diagnostic: CesConfigCheck: CesComponent
[2023.07.07 17:28:02] [0000m.00s.593ms] [2] Diagnostic: CesConfigCheck: CesPartPin
[2023.07.07 17:28:02] [0000m.00s.593ms] [2] Diagnostic: CesConfigCheck: CesPartPinPair
[2023.07.07 17:28:02] [0000m.00s.593ms] [2] Diagnostic: CesConfigCheck: CesPart
[2023.07.07 17:28:02] [0000m.00s.594ms] [2] Diagnostic: CesConfigCheck: CesDesign
[2023.07.07 17:28:02] [0000m.00s.594ms] [2] Diagnostic: CesConfigCheck: CesLayerClearRule
[2023.07.07 17:28:02] [0000m.00s.594ms] [2] Diagnostic: CesConfigCheck: CesSchemeClearRule
